Competition,Date,Competition,Sport,Event,Stroke,Gender,Rank,Medal,Name,Nation,DoB,Country,Age (days),Time,PhaseName,Distance,Speed,Olympic Year,Olympic Cycle,Pred Formula Speed,Cond Pred Formula Speed,Residuals,Residuals Conditional
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,42,,Chloe Tutton,GBR,17/07/1996,Great Britain,17-333,58.42,,100,1.711742554,2016,2,1.697019985,1.724300433,0.014722569,-0.012557879
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,42,,Ai Yanhan,CHN,,China,,58.42,,100,1.711742554,2016,2,1.697019985,1.711457564,0.014722569,0.00028499
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,44,,Carmen Herrero Ansoleaga,ESP,,Spain,,58.56,,100,1.707650273,2016,2,1.697019985,1.70744474,0.010630289,0.000205533
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,45,,Giovanna Diamante,BRA,,Brazil,,58.57,,100,1.707358716,2016,2,1.697019985,1.723328933,0.010338731,-0.015970217
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,46,,Mathilde Cini,FRA,18/11/1994,France,19-209,58.58,,100,1.707067258,2016,2,1.697019985,1.728258681,0.010047274,-0.021191422
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,47,,Valeriia Salamatina,RUS,,Russia,,58.6,,100,1.706484642,2016,2,1.697019985,1.707774169,0.009464657,-0.001289527
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,48,,Monica Johannessen,NOR,16/01/1990,Norway,24-150,58.65,,100,1.705029838,2016,2,1.697019985,1.732530203,0.008009853,-0.027500365
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,49,,Mimosa Jallow,FIN,17/06/1994,Finland,19-363,58.8,,100,1.700680272,2016,2,1.697019985,1.704668694,0.003660287,-0.003988422
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,50,,Jamie Reynolds,RSA,,South Africa,,58.87,,100,1.69865806,2016,2,1.697019985,1.702081396,0.001638076,-0.003423336
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,51,,Maria Elena Letang,FRA,,France,,58.88,,100,1.698369565,2016,2,1.697019985,1.699119217,0.001349581,-0.000749651
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,52,,Karen Torrez,BOL,29/07/1992,Bolivia,21-321,58.91,,100,1.697504668,2016,2,1.697019985,1.689789922,0.000484684,0.007714746
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,53,,Rachael O'Donnell,SCO,23/07/1996,Great Britain,17-327,59.13,,100,1.691188906,2016,2,1.697019985,1.694085118,-0.005831079,-0.002896212
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,54,,Noeli Reguart Oto,ESP,,Spain,,59.19,,100,1.689474573,2016,2,1.697019985,1.705018968,-0.007545411,-0.015544394
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,55,,Laura Galvez Sole,ESP,1/1/1995,Spain,19-165,59.3,,100,1.686340641,2016,2,1.697019985,1.705323897,-0.010679344,-0.018983257
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,56,,Chi Yan Tan,MAC,26/12/1994,"Macau, China",19-171,59.49,,100,1.680954782,2016,2,1.697019985,1.636899445,-0.016065202,0.044055337
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,57,,Anouchka Martin,FRA,5/2/1993,France,21-130,59.5,,100,1.680672269,2016,2,1.697019985,1.705508908,-0.016347716,-0.024836639
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,58,,Isabelle Mabboux,FRA,5/3/1992,France,22-102,59.63,,100,1.677008217,2016,2,1.697019985,1.695911121,-0.020011767,-0.018902904
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,59,,Oihana Goenaga Illarramendi,ESP,,Spain,,59.68,,100,1.675603217,2016,2,1.697019985,1.676013473,-0.021416767,-0.000410255
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,60,,Ana Alonso Escriche,ESP,,Spain,,59.77,,100,1.673080141,2016,2,1.697019985,1.673538388,-0.023939844,-0.000458247
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,61,,Julia Hassler,LIE,27/02/1993,Liechtenstein,21-108,59.78,,100,1.672800268,2016,2,1.697019985,1.669446759,-0.024219717,0.003353509
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,62,,Kimberly Buys,BEL,23/04/1989,Belgium,25-053,60,,100,1.666666667,2016,2,1.697019985,1.753499256,-0.030353318,-0.086832589
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,63,,On Kei Lei,MAC,18/10/1991,"Macau, China",22-240,60.16,,100,1.662234043,2016,2,1.697019985,1.662897776,-0.034785942,-0.000663733
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,64,,Josephine Holm,DEN,,Denmark,,60.22,,100,1.660577881,2016,2,1.697019985,1.661272873,-0.036442104,-0.000694992
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,65,,Jessica Christie,GBR,,Great Britain,,60.46,,100,1.653986107,2016,2,1.697019985,1.671322212,-0.043033878,-0.017336106
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,66,,Ida Schütt,DEN,,Denmark,,60.48,,100,1.653439153,2016,2,1.697019985,1.6490945,-0.043580831,0.004344653
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,67,,Mathilde Vaquette,FRA,,France,,60.61,,100,1.649892757,2016,2,1.697019985,1.650727675,-0.047127228,-0.000834918
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,68,,Jess Stallard,IRL,24/07/1995,Ireland,18-326,60.64,,100,1.649076517,2016,2,1.697019985,1.653388878,-0.047943467,-0.00431236
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,69,,Laura Galarza,COL,,Colombia,,60.69,,100,1.647717911,2016,2,1.697019985,1.68047813,-0.049302074,-0.032760219
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,70,,Caitlin Tootill,GBR,,Great Britain,,60.71,,100,1.647175095,2016,2,1.697019985,1.648121907,-0.04984489,-0.000946812
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,71,,Svetlana Chimrova,RUS,15/04/1996,Russia,18-061,60.77,,100,1.645548791,2016,2,1.697019985,1.670610797,-0.051471194,-0.025062006
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,71,,Berta Triola,ESP,,Spain,,60.77,,100,1.645548791,2016,2,1.697019985,1.663652245,-0.051471194,-0.018103454
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,73,,Lindsay Mcleod,RSA,,South Africa,,61.4,,100,1.628664495,2016,2,1.697019985,1.6299557,-0.06835549,-0.001291205
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,74,,Emma Wael,DEN,,Denmark,,61.5,,100,1.62601626,2016,2,1.697019985,1.627356412,-0.071003724,-0.001340152
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,75,,Sini Kuutamo,FIN,25/02/1995,Finland,19-110,61.75,,100,1.619433198,2016,2,1.697019985,1.635513103,-0.077586786,-0.016079905
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,75,,Weng Tong Choi,MAC,30/12/1996,"Macau, China",17-167,61.75,,100,1.619433198,2016,2,1.697019985,1.621573364,-0.077586786,-0.002140166
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,77,,Sara Maldonado Muñoz,ESP,,Spain,,62.22,,100,1.607200257,2016,2,1.697019985,1.608885822,-0.089819727,-0.001685565
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,78,,Victoria Eysturdal,FRO,,Faroe Islands,,62.24,,100,1.606683805,2016,2,1.697019985,1.623450226,-0.09033618,-0.016766421
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,79,,Sabine Hazboun,PLE,11/6/1994,Palestine,20-004,62.9,,100,1.589825119,2016,2,1.697019985,1.546538739,-0.107194865,0.04328638
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,80,,Leticia Bravo Senabre,ESP,,Spain,,63.06,,100,1.58579131,2016,2,1.697019985,1.61798031,-0.111228675,-0.032189
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,81,,Ines Arxe Alvarez de Toledo,ESP,,Spain,,63.2,,100,1.582278481,2016,2,1.697019985,1.583714782,-0.114741504,-0.001436301
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,82,,Marta Gonzalez Crivillers,ESP,9/4/1995,Spain,19-067,64.06,,100,1.561036528,2016,2,1.697019985,1.691059063,-0.135983456,-0.130022535
GP,15/06/2014,Barcelona,Swimming,100m,FRS,F,83,,Salla Elovirta,FIN,,Finland,,64.2,,100,1.557632399,2016,2,1.697019985,1.623575238,-0.139387586,-0.065942839
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,1,G,Pernille Blume,DEN,14/05/1994,Denmark,20-029,53.89,,100,1.855631843,2016,2,1.697019985,1.807739632,0.158611858,0.04789221
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,2,S,Veronika Popova,RUS,20/01/1991,Russia,23-143,54.24,,100,1.843657817,2016,2,1.697019985,1.832916557,0.146637832,0.01074126
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,3,B,Arianna Vanderpool-Wallace,BAH,4/3/1990,Bahamas,24-100,54.38,,100,1.838911364,2016,2,1.697019985,1.836425271,0.14189138,0.002486093
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,4,,Francesca Halsall,ENG,12/4/1990,Great Britain,24-061,54.39,,100,1.838573267,2016,2,1.697019985,1.854877932,0.141553283,-0.016304664
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,5,,Natalie Coughlin,USA,23/08/1982,United States,31-293,54.88,,100,1.822157434,2016,2,1.697019985,1.864296364,0.12513745,-0.04213893
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,6,,Karin Prinsloo,RSA,2/12/1989,South Africa,24-192,55.06,,100,1.816200509,2016,2,1.697019985,1.805165564,0.119180524,0.011034945
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,7,,Amy Smith,ENG,24/07/1987,Great Britain,26-323,55.17,,100,1.8125793,2016,2,1.697019985,1.815829409,0.115559316,-0.003250108
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,8,,Daria S Ustinova,RUS,8/5/1998,Russia,16-035,55.65,,100,1.796945193,2016,2,1.697019985,1.783519777,0.099925209,0.013425416
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,9,,Fatima Gallardo Carapeto,ESP,,Spain,,55.74,,100,1.794043775,2016,2,1.697019985,1.770990245,0.09702379,0.02305353
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,10,,Maria Baklakova,RUS,14/03/1997,Russia,17-090,55.85,,100,1.790510295,2016,2,1.697019985,1.790818594,0.093490311,-0.000308299
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,11,,Hanna-Maria Seppälä,FIN,13/12/1984,Finland,29-181,56.05,,100,1.78412132,2016,2,1.697019985,1.824877394,0.087101336,-0.040756074
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,11,,Rebecca Guy,GBR,15/08/1992,Great Britain,21-301,56.05,,100,1.78412132,2016,2,1.697019985,1.782400852,0.087101336,0.001720469
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,13,,Cecilie Johannessen,NOR,16/01/1990,Norway,24-147,56.07,,100,1.78348493,2016,2,1.697019985,1.773712518,0.086464945,0.009772411
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,14,,Rebecca Turner,ENG,1/8/1992,Great Britain,21-315,56.24,,100,1.778093883,2016,2,1.697019985,1.774475934,0.081073899,0.003617949
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,15,,Margarita Nesterova,RUS,20/09/1989,Russia,24-265,57.17,,100,1.749169145,2016,2,1.697019985,1.786148446,0.05214916,-0.036979301
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,16,,Camille Muffat,FRA,28/10/1989,France,24-227,,,100,,2016,2,1.697019985,1.830394251,,
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,17,,Charlotte Bonnet,FRA,14/02/1995,France,19-118,56.24,,100,1.778093883,2016,2,1.697019985,1.805432737,0.081073899,-0.027338853
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,18,,Julie Levisen,DEN,16/01/1997,Denmark,17-147,56.38,,100,1.773678609,2016,2,1.697019985,1.745337689,0.076658625,0.02834092
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,19,,Daria Mullakaeva,RUS,,Russia,,56.43,,100,1.772107035,2016,2,1.697019985,1.757280663,0.075087051,0.014826372
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,20,,Anna Santamans,FRA,25/04/1993,France,21-048,56.44,,100,1.771793055,2016,2,1.697019985,1.777744201,0.07477307,-0.005951146
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,21,,Caitlin McClatchey,SCO,28/11/1985,Great Britain,28-196,56.47,,100,1.77085178,2016,2,1.697019985,1.770662198,0.073831795,0.000189582
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,22,,Margaux Fabre,FRA,,France,,56.69,,100,1.763979538,2016,2,1.697019985,1.758399176,0.066959553,0.005580362
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,22,,Jessica Lloyd,GBR,14/03/1995,Great Britain,19-090,56.69,,100,1.763979538,2016,2,1.697019985,1.775789156,0.066959553,-0.011809618
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,24,,Melanie Costa,ESP,24/04/1989,Spain,25-049,56.77,,100,1.761493747,2016,2,1.697019985,1.752527441,0.064473762,0.008966306
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,25,,Susann Bjornsen,NOR,28/05/1993,Norway,21-015,56.9,,100,1.757469244,2016,2,1.697019985,1.7494507,0.06044926,0.008018544
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,26,,Erin Gallagher,RSA,18/12/1998,South Africa,15-176,56.92,,100,1.756851722,2016,2,1.697019985,1.75675068,0.059831737,0.000101042
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,27,,Natalia De Luccas,BRA,,Brazil,,56.97,,100,1.755309812,2016,2,1.697019985,1.760106866,0.058289828,-0.004797054
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,28,,Lauren Quigley,GBR,28/02/1995,Great Britain,19-104,57.03,,100,1.75346309,2016,2,1.697019985,1.752357567,0.056443105,0.001105522
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,28,,Hannah McCarthy,GBR,12/9/1993,Great Britain,20-273,57.03,,100,1.75346309,2016,2,1.697019985,1.746026261,0.056443105,0.007436828
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,30,,Liu Zhao,CHN,,China,,57.13,,100,1.750393839,2016,2,1.697019985,1.756117935,0.053373854,-0.005724096
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,31,,Arianne Mainville,CAN,,Canada,,57.2,,100,1.748251748,2016,2,1.697019985,1.744126235,0.051231764,0.004125513
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,32,,Trudi Maree,RSA,9/8/1988,South Africa,25-307,57.29,,100,1.745505324,2016,2,1.697019985,1.754685512,0.048485339,-0.009180189
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,32,,Katie Meili,USA,,United States,,57.29,,100,1.745505324,2016,2,1.697019985,1.763257514,0.048485339,-0.017752191
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,34,,Assia Touati,FRA,23/04/1995,France,19-050,57.38,,100,1.742767515,2016,2,1.697019985,1.75193974,0.04574753,-0.009172225
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,35,,Jessica Cavalheiro,BRA,1/8/1991,Brazil,22-315,57.41,,100,1.741856819,2016,2,1.697019985,1.739226209,0.044836835,0.002630611
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,36,,Sian Harkin,GBR,31/08/1994,Great Britain,19-285,57.45,,100,1.740644038,2016,2,1.697019985,1.73979265,0.043624054,0.000851388
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,37,,Zhu Wenrui,CHN,2/6/1990,China,24-010,57.48,,100,1.73973556,2016,2,1.697019985,1.728774385,0.042715576,0.010961175
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,38,,Monica Johannessen,NOR,16/01/1990,Norway,24-147,57.56,,100,1.737317582,2016,2,1.697019985,1.732530203,0.040297597,0.004787379
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,39,,Eloise Barber,GBR,14/06/1992,Great Britain,21-363,57.65,,100,1.734605377,2016,2,1.697019985,1.723910186,0.037585393,0.010695192
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,40,,Ophélie-Cyrielle Etienne,FRA,9/9/1990,France,23-276,57.67,,100,1.734003815,2016,2,1.697019985,1.755725117,0.03698383,-0.021721302
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,41,,Mathilde Cini,FRA,18/11/1994,France,19-206,57.78,,100,1.730702665,2016,2,1.697019985,1.728258681,0.033682681,0.002443984
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,42,,Marie Wattel,FRA,2/6/1997,France,17-010,57.8,,100,1.730103806,2016,2,1.697019985,1.729460039,0.033083822,0.000643767
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,42,,Ekaterina Tomashevskaya,RUS,,Russia,,57.8,,100,1.730103806,2016,2,1.697019985,1.729460039,0.033083822,0.000643767
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,44,,Anna Egorova,RUS,,Russia,,57.82,,100,1.729505361,2016,2,1.697019985,1.727264483,0.032485377,0.002240879
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,45,,Faustine Prouff,FRA,20/08/1988,France,25-296,57.88,,100,1.727712509,2016,2,1.697019985,1.709308256,0.030692524,0.018404253
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,46,,Qu Hongfei,CHN,,China,,57.9,,100,1.727115717,2016,2,1.697019985,1.718901284,0.030095732,0.008214433
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,47,,Sian Morgan,WAL,5/12/1994,Great Britain,19-189,58.01,,100,1.723840717,2016,2,1.697019985,1.723578038,0.026820732,0.000262679
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,48,,Anouchka Martin,FRA,5/2/1993,France,21-127,58.05,,100,1.722652885,2016,2,1.697019985,1.705508908,0.025632901,0.017143978
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,49,,Beatriz Gomez,ESP,29/12/1994,Spain,19-165,58.45,,100,1.710863986,2016,2,1.697019985,1.70715532,0.013844002,0.003708666
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,50,,Lauren Averell,GBR,13/08/1995,Great Britain,18-303,58.48,,100,1.70998632,2016,2,1.697019985,1.692286062,0.012966335,0.017700259
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,51,,Vochimié Koindredi,FRA,23/12/1996,France,17-171,58.5,,100,1.709401709,2016,2,1.697019985,1.717949535,0.012381725,-0.008547826
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,52,,Mimosa Jallow,FIN,17/06/1994,Finland,19-360,58.52,,100,1.708817498,2016,2,1.697019985,1.704668694,0.011797514,0.004148805
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,52,,Marte Lovberg,NOR,,Norway,,58.52,,100,1.708817498,2016,2,1.697019985,1.702946837,0.011797514,0.005870661
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,54,,Jamie Reynolds,RSA,,South Africa,,58.63,,100,1.705611462,2016,2,1.697019985,1.702081396,0.008591477,0.003530066
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,55,,Anna Maekinen,FIN,17/11/1995,Finland,18-207,58.73,,100,1.702707305,2016,2,1.697019985,1.702597498,0.00568732,0.000109806
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,56,,Yang Junxuan,CHN,,China,,58.76,,100,1.701837985,2016,2,1.697019985,1.716904847,0.004818,-0.015066862
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,57,,Valeriia Salamatina,RUS,,Russia,,58.77,,100,1.701548409,2016,2,1.697019985,1.707774169,0.004528424,-0.00622576
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,58,,Lucy Lechevalier,FRA,,France,,58.81,,100,1.70039109,2016,2,1.697019985,1.700326047,0.003371105,6.50434E-05
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,59,,Lucy Hope,GBR,30/01/1997,Great Britain,17-133,59.03,,100,1.694053871,2016,2,1.697019985,1.685481188,-0.002966114,0.008572683
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,60,,Duane Da Rocha,ESP,7/1/1988,Spain,26-156,59.08,,100,1.692620176,2016,2,1.697019985,1.692704877,-0.004399809,-8.47011E-05
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,61,,Laura Galarza,COL,,Colombia,,59.13,,100,1.691188906,2016,2,1.697019985,1.68047813,-0.005831079,0.010710776
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,62,,Laura Galvez Sole,ESP,1/1/1995,Spain,19-162,59.14,,100,1.690902942,2016,2,1.697019985,1.705323897,-0.006117042,-0.014420955
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,63,,Hedda Oeritsland,NOR,,Norway,,59.24,,100,1.688048616,2016,2,1.697019985,1.669952138,-0.008971369,0.018096478
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,64,,Lauriane Haag,FRA,,France,,59.32,,100,1.685772084,2016,2,1.697019985,1.685988187,-0.011247901,-0.000216104
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,65,,Eveliina Pihkamaki,FIN,,Finland,,59.35,,100,1.684919966,2016,2,1.697019985,1.689695688,-0.012100018,-0.004775722
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,66,,Jess Stallard,IRL,24/07/1995,Ireland,18-323,59.45,,100,1.682085786,2016,2,1.697019985,1.653388878,-0.014934198,0.028696909
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,67,,Johanna Silventoinen,FIN,,Finland,,59.7,,100,1.675041876,2016,2,1.697019985,1.676656469,-0.021978109,-0.001614593
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,68,,Shauna O'Brien,IRL,,Ireland,,59.72,,100,1.674480911,2016,2,1.697019985,1.673729771,-0.022539074,0.00075114
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,69,,Ingrid Svan Kjaer,NOR,,Norway,,60.12,,100,1.663339987,2016,2,1.697019985,1.663982828,-0.033679998,-0.000642841
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,70,,Mathilde Vaquette,FRA,,France,,60.16,,100,1.662234043,2016,2,1.697019985,1.650727675,-0.034785942,0.011506368
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,71,,Charlotte Van Andringa,FRA,,France,,60.2,,100,1.661129568,2016,2,1.697019985,1.661814151,-0.035890417,-0.000684583
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,72,,Berta Triola,ESP,,Spain,,60.24,,100,1.66002656,2016,2,1.697019985,1.663652245,-0.036993424,-0.003625684
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,73,,Julia Cabeza,ESP,,Spain,,60.44,,100,1.654533422,2016,2,1.697019985,1.655342235,-0.042486563,-0.000808814
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,74,,Solweig Picault,FRA,,France,,60.77,,100,1.645548791,2016,2,1.697019985,1.646526019,-0.051471194,-0.000977228
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,75,,Léa Marchal,FRA,17/01/1999,France,15-146,60.83,,100,1.643925695,2016,2,1.697019985,1.644933248,-0.05309429,-0.001007554
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,76,,Natalie Kosiander,NOR,,Norway,,60.84,,100,1.64365549,2016,2,1.697019985,1.643718917,-0.053364495,-6.34274E-05
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,77,,Clemence Liaud,FRA,,France,,60.88,,100,1.642575558,2016,2,1.697019985,1.643608315,-0.054444426,-0.001032757
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,78,,Kolbrun Jonsdottir,ISL,,Iceland,,61.07,,100,1.637465204,2016,2,1.697019985,1.638593164,-0.059554781,-0.00112796
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,79,,Victoria Eysturdal,FRO,,Faroe Islands,,61.3,,100,1.63132137,2016,2,1.697019985,1.623450226,-0.065698614,0.007871144
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,80,,Silje Mari Bjoerlykke,NOR,,Norway,,61.32,,100,1.630789302,2016,2,1.697019985,1.632041176,-0.066230683,-0.001251874
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,81,,Camille Charlet,FRA,,France,,61.42,,100,1.628134158,2016,2,1.697019985,1.629435172,-0.068885826,-0.001301014
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,82,,Aurore Jacolin,FRA,,France,,61.52,,100,1.625487646,2016,2,1.697019985,1.68604861,-0.071532338,-0.060560963
GP,12/6/2014,Canet-en-Roussillon,Swimming,100m,FRS,F,83,,Weng Tong Choi,MAC,30/12/1996,"Macau, China",17-164,61.79,,100,1.618384852,2016,2,1.697019985,1.621573364,-0.078635133,-0.003188513
