tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
243,1/7/2013 8:43:00,1/7/2013 8:47:00,442,W 27 St & 7 Ave,40.746647,-73.993915,388,W 26 St & 10 Ave,40.74971775,-74.00295035,16205,Subscriber,1982,1
796,1/7/2013 8:43:00,1/7/2013 8:56:00,492,W 33 St & 7 Ave,40.75019995,-73.99093085,518,E 39 St & 2 Ave,40.74780373,-73.9734419,18219,Subscriber,1976,1
706,1/7/2013 8:43:00,1/7/2013 8:55:00,296,Division St & Bowery,40.71413089,-73.9970468,152,Warren St & Church St,40.71473993,-74.00910627,15338,Subscriber,1960,1
361,1/7/2013 8:43:00,1/7/2013 8:49:00,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,253,W 13 St & 5 Ave,40.73543934,-73.99453948,17676,Subscriber,1981,2
165,1/7/2013 8:43:00,1/7/2013 8:46:00,262,Washington Park,40.69178232,-73.97372989,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,18357,Subscriber,1976,1
1149,1/7/2013 8:43:00,1/7/2013 9:02:00,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,268,Howard St & Centre St,40.71910537,-73.99973337,15060,Subscriber,1982,1
148,1/7/2013 8:43:00,1/7/2013 8:45:00,428,E 3 St & 1 Ave,40.72467721,-73.98783413,326,E 11 St & 1 Ave,40.72953837,-73.98426726,20277,Subscriber,1982,1
1211,1/7/2013 8:43:00,1/7/2013 9:03:00,461,E 20 St & 2 Ave,40.73587678,-73.98205027,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,16119,Subscriber,1983,1
847,1/7/2013 8:43:00,1/7/2013 8:57:00,457,Broadway & W 58 St,40.76695317,-73.98169333,484,W 44 St & 5 Ave,40.75500254,-73.98014437,18287,Subscriber,1983,2
767,1/7/2013 8:43:00,1/7/2013 8:56:00,485,W 37 St & 5 Ave,40.75038009,-73.98338988,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,20326,Subscriber,1974,1
715,1/7/2013 8:43:00,1/7/2013 8:55:00,307,Canal St & Rutgers St,40.71427487,-73.98990025,195,Liberty St & Broadway,40.70905623,-74.01043382,18935,Subscriber,1986,1
450,1/7/2013 8:43:00,1/7/2013 8:51:00,505,6 Ave & W 33 St,40.74901271,-73.98848395,2008,Little West St & 1 Pl,40.70569254,-74.01677685,19944,Subscriber,1981,1
262,1/7/2013 8:43:00,1/7/2013 8:48:00,517,Pershing Square S,40.75149263,-73.97798848,472,E 32 St & Park Ave,40.7457121,-73.98194829,19431,Subscriber,1975,1
548,1/7/2013 8:43:00,1/7/2013 8:52:00,224,Spruce St & Nassau St,40.71146364,-74.00552427,257,Lispenard St & Broadway,40.71939226,-74.00247214,18609,Customer,\N,0
1182,1/7/2013 8:43:00,1/7/2013 9:03:00,238,Bank St & Washington St,40.7361967,-74.00859207,2000,Front St & Washington St,40.70255088,-73.98940236,18089,Subscriber,1984,1
560,1/7/2013 8:43:00,1/7/2013 8:53:00,224,Spruce St & Nassau St,40.71146364,-74.00552427,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,16783,Customer,\N,0
346,1/7/2013 8:43:00,1/7/2013 8:49:00,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,303,Mercer St & Spring St,40.72362738,-73.99949601,15885,Subscriber,1982,1
914,1/7/2013 8:43:00,1/7/2013 8:58:00,517,Pershing Square S,40.75149263,-73.97798848,334,W 20 St & 7 Ave,40.74238787,-73.99726235,19923,Subscriber,1977,2
268,1/7/2013 8:43:00,1/7/2013 8:48:00,439,E 4 St & 2 Ave,40.7262807,-73.98978041,472,E 32 St & Park Ave,40.7457121,-73.98194829,14741,Subscriber,1960,1
486,1/7/2013 8:43:00,1/7/2013 8:51:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,442,W 27 St & 7 Ave,40.746647,-73.993915,16177,Subscriber,1975,1
436,1/7/2013 8:43:00,1/7/2013 8:51:00,79,Franklin St & W Broadway,40.71911552,-74.00666661,442,W 27 St & 7 Ave,40.746647,-73.993915,20275,Subscriber,1978,1
228,1/7/2013 8:43:00,1/7/2013 8:47:00,262,Washington Park,40.69178232,-73.97372989,239,Willoughby St & Fleet St,40.69196566,-73.9813018,17571,Subscriber,1970,1
715,1/7/2013 8:43:00,1/7/2013 8:55:00,444,Broadway & W 24 St,40.7423543,-73.98915076,465,Broadway & W 41 St,40.75513557,-73.98658032,19307,Customer,\N,0
582,1/7/2013 8:43:00,1/7/2013 8:53:00,335,Washington Pl & Broadway,40.72903917,-73.99404649,320,Church St & Leonard St,40.71743998,-74.00583475,15766,Subscriber,1982,1
530,1/7/2013 8:44:00,1/7/2013 8:52:00,387,Centre St & Chambers St,40.71273266,-74.0046073,147,Greenwich St & Warren St,40.71542197,-74.01121978,17478,Subscriber,1956,2
421,1/7/2013 8:44:00,1/7/2013 8:51:00,533,Broadway & W 39 St,40.75299641,-73.98721619,402,Broadway & E 22 St,40.7403432,-73.98955109,18405,Subscriber,1980,1
995,1/7/2013 8:44:00,1/7/2013 9:00:00,278,Concord St & Bridge St,40.69766564,-73.98476437,387,Centre St & Chambers St,40.71273266,-74.0046073,20549,Subscriber,1977,1
1475,1/7/2013 8:44:00,1/7/2013 9:08:00,439,E 4 St & 2 Ave,40.7262807,-73.98978041,415,Pearl St & Hanover Square,40.7047177,-74.00926027,15386,Subscriber,1981,1
354,1/7/2013 8:44:00,1/7/2013 8:50:00,259,South St & Whitehall St,40.70122128,-74.01234218,259,South St & Whitehall St,40.70122128,-74.01234218,15439,Subscriber,1982,1
156,1/7/2013 8:44:00,1/7/2013 8:46:00,442,W 27 St & 7 Ave,40.746647,-73.993915,494,W 26 St & 8 Ave,40.74734825,-73.99723551,19608,Subscriber,1985,1
459,1/7/2013 8:44:00,1/7/2013 8:51:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16553,Subscriber,1985,1
286,1/7/2013 8:44:00,1/7/2013 8:48:00,519,Pershing Square N,40.75188406,-73.97770164,546,E 30 St & Park Ave S,40.74444921,-73.98303529,18678,Subscriber,1980,1
1780,1/7/2013 8:44:00,1/7/2013 9:13:00,467,Dean St & 4 Ave,40.68312489,-73.97895137,263,Elizabeth St & Hester St,40.71729,-73.996375,17033,Subscriber,1976,2
260,1/7/2013 8:44:00,1/7/2013 8:48:00,426,West St & Chambers St,40.71754834,-74.01322069,249,Harrison St & Hudson St,40.71870987,-74.0090009,16695,Subscriber,1981,1
958,1/7/2013 8:44:00,1/7/2013 9:00:00,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15151,Customer,\N,0
819,1/7/2013 8:44:00,1/7/2013 8:57:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,484,W 44 St & 5 Ave,40.75500254,-73.98014437,15687,Subscriber,1982,1
583,1/7/2013 8:44:00,1/7/2013 8:53:00,488,W 39 St & 9 Ave,40.75645824,-73.99372222,538,W 49 St & 5 Ave,40.75795248,-73.97787642,17034,Subscriber,1969,1
1295,1/7/2013 8:44:00,1/7/2013 9:05:00,473,Rivington St & Chrystie St,40.72110063,-73.9919254,442,W 27 St & 7 Ave,40.746647,-73.993915,15993,Subscriber,1989,2
1369,1/7/2013 8:44:00,1/7/2013 9:07:00,357,E 11 St & Broadway,40.73261787,-73.99158043,427,State St,40.70251526,-74.01427023,16373,Subscriber,1962,1
1230,1/7/2013 8:44:00,1/7/2013 9:04:00,304,Broadway & Battery Pl,40.70463334,-74.01361706,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,15343,Subscriber,1972,2
635,1/7/2013 8:44:00,1/7/2013 8:54:00,312,Allen St & E Houston St,40.722055,-73.989111,382,University Pl & E 14 St,40.73492695,-73.99200509,18135,Subscriber,1963,1
434,1/7/2013 8:44:00,1/7/2013 8:51:00,289,Monroe St & Classon Ave,40.6845683,-73.95881081,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,20068,Subscriber,1981,1
1280,1/7/2013 8:44:00,1/7/2013 9:05:00,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,173,Broadway & W 49 St,40.76064679,-73.98442659,18971,Subscriber,1986,2
2323,1/7/2013 8:44:00,1/7/2013 9:23:00,377,6 Ave & Canal St,40.72243797,-74.00566443,464,E 56 St & 3 Ave,40.75934501,-73.96759673,19296,Subscriber,1964,1
461,1/7/2013 8:44:00,1/7/2013 8:52:00,341,Stanton St & Mangin St,40.71782143,-73.97628939,406,Hicks St & Montague St,40.69512845,-73.99595065,15407,Subscriber,1973,1
307,1/7/2013 8:44:00,1/7/2013 8:49:00,499,Broadway & W 60 St,40.76915505,-73.98191841,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,16724,Customer,\N,0
514,1/7/2013 8:44:00,1/7/2013 8:53:00,527,E 33 St & 1 Ave,40.74315566,-73.97434726,422,W 59 St & 10 Ave,40.770513,-73.988038,16626,Subscriber,1985,1
388,1/7/2013 8:44:00,1/7/2013 8:50:00,167,E 39 St & 3 Ave,40.7489006,-73.97604882,469,Broadway & W 53 St,40.76344058,-73.98268129,18179,Subscriber,1955,1
580,1/7/2013 8:44:00,1/7/2013 8:54:00,167,E 39 St & 3 Ave,40.7489006,-73.97604882,465,Broadway & W 41 St,40.75513557,-73.98658032,19917,Subscriber,1981,1
778,1/7/2013 8:44:00,1/7/2013 8:57:00,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,375,Mercer St & Bleecker St,40.72679454,-73.99695094,17896,Subscriber,1967,1
739,1/7/2013 8:44:00,1/7/2013 8:56:00,486,Broadway & W 29 St,40.7462009,-73.98855723,290,2 Ave & E 58 St,40.76020258,-73.96478473,16742,Subscriber,1960,1
1119,1/7/2013 8:44:00,1/7/2013 9:03:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,330,Reade St & Broadway,40.71450451,-74.00562789,17955,Subscriber,1973,1
590,1/7/2013 8:44:00,1/7/2013 8:54:00,363,West Thames St,40.70834698,-74.01713445,306,Cliff St & Fulton St,40.70823502,-74.00530063,19678,Customer,\N,0
467,1/7/2013 8:44:00,1/7/2013 8:52:00,521,8 Ave & W 31 St,40.75044999,-73.99481051,402,Broadway & E 22 St,40.7403432,-73.98955109,19234,Subscriber,1968,1
878,1/7/2013 8:44:00,1/7/2013 8:59:00,332,Cherry St,40.71219906,-73.97948148,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15752,Subscriber,1986,1
1127,1/7/2013 8:44:00,1/7/2013 9:03:00,365,Fulton St & Grand Ave,40.68223166,-73.9614583,2000,Front St & Washington St,40.70255088,-73.98940236,17876,Subscriber,1969,1
599,1/7/2013 8:44:00,1/7/2013 8:54:00,128,MacDougal St & Prince St,40.72710258,-74.00297088,466,W 25 St & 6 Ave,40.74395411,-73.99144871,18836,Subscriber,1985,1
768,1/7/2013 8:44:00,1/7/2013 8:57:00,174,E 25 St & 1 Ave,40.7381765,-73.97738662,167,E 39 St & 3 Ave,40.7489006,-73.97604882,15228,Subscriber,1984,2
602,1/7/2013 8:44:00,1/7/2013 8:54:00,173,Broadway & W 49 St,40.76064679,-73.98442659,519,Pershing Square N,40.75188406,-73.97770164,17170,Subscriber,1981,1
543,1/7/2013 8:44:00,1/7/2013 8:53:00,453,W 22 St & 8 Ave,40.74475148,-73.99915362,496,E 16 St & 5 Ave,40.73726186,-73.99238967,15894,Subscriber,1971,1
328,1/7/2013 8:44:00,1/7/2013 8:50:00,127,Barrow St & Hudson St,40.73172428,-74.00674436,404,9 Ave & W 14 St,40.7405826,-74.00550867,20111,Subscriber,1977,1
694,1/7/2013 8:44:00,1/7/2013 8:56:00,312,Allen St & E Houston St,40.722055,-73.989111,461,E 20 St & 2 Ave,40.73587678,-73.98205027,14808,Subscriber,1979,2
566,1/7/2013 8:44:00,1/7/2013 8:54:00,295,Pike St & E Broadway,40.71406667,-73.99293911,417,Barclay St & Church St,40.71291224,-74.01020234,15126,Subscriber,1973,1
600,1/7/2013 8:44:00,1/7/2013 8:54:00,358,Christopher St & Greenwich St,40.73291553,-74.00711384,426,West St & Chambers St,40.71754834,-74.01322069,18396,Subscriber,1977,2
1274,1/7/2013 8:45:00,1/7/2013 9:06:00,334,W 20 St & 7 Ave,40.74238787,-73.99726235,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,15015,Subscriber,1978,1
612,1/7/2013 8:45:00,1/7/2013 8:55:00,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,16115,Subscriber,1978,1
475,1/7/2013 8:45:00,1/7/2013 8:53:00,455,1 Ave & E 44 St,40.75001986,-73.96905301,464,E 56 St & 3 Ave,40.75934501,-73.96759673,18417,Subscriber,1963,1
474,1/7/2013 8:45:00,1/7/2013 8:53:00,455,1 Ave & E 44 St,40.75001986,-73.96905301,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,18225,Subscriber,1962,1
330,1/7/2013 8:45:00,1/7/2013 8:50:00,405,Washington St & Gansevoort St,40.739323,-74.008119,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,18618,Subscriber,1975,2
324,1/7/2013 8:45:00,1/7/2013 8:50:00,477,W 41 St & 8 Ave,40.75640548,-73.9900262,524,W 43 St & 6 Ave,40.75527307,-73.98316936,17637,Subscriber,1989,1
445,1/7/2013 8:45:00,1/7/2013 8:52:00,527,E 33 St & 1 Ave,40.74315566,-73.97434726,472,E 32 St & Park Ave,40.7457121,-73.98194829,17845,Subscriber,1984,2
995,1/7/2013 8:45:00,1/7/2013 9:01:00,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,527,E 33 St & 1 Ave,40.74315566,-73.97434726,15461,Subscriber,1974,1
327,1/7/2013 8:45:00,1/7/2013 8:50:00,519,Pershing Square N,40.75188406,-73.97770164,455,1 Ave & E 44 St,40.75001986,-73.96905301,17603,Subscriber,1973,1
809,1/7/2013 8:45:00,1/7/2013 8:58:00,546,E 30 St & Park Ave S,40.74444921,-73.98303529,404,9 Ave & W 14 St,40.7405826,-74.00550867,15803,Subscriber,1979,1
834,1/7/2013 8:45:00,1/7/2013 8:59:00,2003,1 Ave & E 18 St,40.73416059,-73.98024289,439,E 4 St & 2 Ave,40.7262807,-73.98978041,16238,Subscriber,1984,1
938,1/7/2013 8:45:00,1/7/2013 9:01:00,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,150,E 2 St & Avenue C,40.7208736,-73.98085795,20072,Subscriber,1973,1
856,1/7/2013 8:45:00,1/7/2013 8:59:00,348,W Broadway & Spring St,40.72490985,-74.00154702,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17861,Subscriber,1985,2
873,1/7/2013 8:45:00,1/7/2013 8:59:00,383,Greenwich Ave & Charles St,40.735238,-74.000271,388,W 26 St & 10 Ave,40.74971775,-74.00295035,16878,Subscriber,1962,1
159,1/7/2013 8:45:00,1/7/2013 8:48:00,498,Broadway & W 32 St,40.74854862,-73.98808416,470,W 20 St & 8 Ave,40.74345335,-74.00004031,14934,Subscriber,1974,1
605,1/7/2013 8:45:00,1/7/2013 8:55:00,267,Broadway & W 36 St,40.75097711,-73.98765428,510,W 51 St & 6 Ave,40.7606597,-73.98042047,14985,Customer,\N,0
458,1/7/2013 8:45:00,1/7/2013 8:53:00,340,Madison St & Clinton St,40.71269042,-73.98776323,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,20141,Subscriber,1989,1
600,1/7/2013 8:45:00,1/7/2013 8:55:00,368,Carmine St & 6 Ave,40.73038599,-74.00214988,297,E 15 St & 3 Ave,40.734232,-73.986923,18127,Subscriber,1981,1
351,1/7/2013 8:45:00,1/7/2013 8:51:00,297,E 15 St & 3 Ave,40.734232,-73.986923,238,Bank St & Washington St,40.7361967,-74.00859207,15152,Subscriber,1966,2
914,1/7/2013 8:45:00,1/7/2013 9:00:00,445,E 10 St & Avenue A,40.72740794,-73.98142006,128,MacDougal St & Prince St,40.72710258,-74.00297088,17537,Subscriber,1980,2
1288,1/7/2013 8:45:00,1/7/2013 9:07:00,401,Allen St & Rivington St,40.72019576,-73.98997825,486,Broadway & W 29 St,40.7462009,-73.98855723,15997,Subscriber,1983,1
1451,1/7/2013 8:45:00,1/7/2013 9:09:00,167,E 39 St & 3 Ave,40.7489006,-73.97604882,352,W 56 St & 6 Ave,40.76340613,-73.97722479,16806,Subscriber,1983,2
759,1/7/2013 8:45:00,1/7/2013 8:58:00,531,Forsyth St & Broome St,40.71893904,-73.99266288,260,Broad St & Bridge St,40.70365182,-74.01167797,17143,Subscriber,1978,1
688,1/7/2013 8:45:00,1/7/2013 8:57:00,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,16680,Customer,\N,0
982,1/7/2013 8:45:00,1/7/2013 9:02:00,532,S 5 Pl & S 4 St,40.710451,-73.960876,401,Allen St & Rivington St,40.72019576,-73.98997825,19662,Customer,\N,0
766,1/7/2013 8:45:00,1/7/2013 8:58:00,465,Broadway & W 41 St,40.75513557,-73.98658032,164,E 47 St & 2 Ave,40.75323098,-73.97032517,16135,Subscriber,1975,1
596,1/7/2013 8:45:00,1/7/2013 8:55:00,167,E 39 St & 3 Ave,40.7489006,-73.97604882,2004,6 Ave & Broome St,40.724399,-74.004704,16151,Subscriber,1971,1
478,1/7/2013 8:45:00,1/7/2013 8:53:00,268,Howard St & Centre St,40.71910537,-73.99973337,128,MacDougal St & Prince St,40.72710258,-74.00297088,20311,Subscriber,1981,2
155,1/7/2013 8:45:00,1/7/2013 8:48:00,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,426,West St & Chambers St,40.71754834,-74.01322069,16175,Subscriber,1978,2
541,1/7/2013 8:45:00,1/7/2013 8:54:00,326,E 11 St & 1 Ave,40.72953837,-73.98426726,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19520,Customer,\N,0
502,1/7/2013 8:45:00,1/7/2013 8:54:00,345,W 13 St & 6 Ave,40.73649403,-73.99704374,442,W 27 St & 7 Ave,40.746647,-73.993915,19558,Subscriber,1964,1
131,1/7/2013 8:46:00,1/7/2013 8:48:00,468,Broadway & W 55 St,40.7652654,-73.98192338,468,Broadway & W 55 St,40.7652654,-73.98192338,17675,Subscriber,1963,1
611,1/7/2013 8:46:00,1/7/2013 8:56:00,359,E 47 St & Park Ave,40.75510267,-73.97498696,468,Broadway & W 55 St,40.7652654,-73.98192338,18410,Subscriber,1962,1
323,1/7/2013 8:46:00,1/7/2013 8:51:00,351,Front St & Maiden Ln,40.70530954,-74.00612572,224,Spruce St & Nassau St,40.71146364,-74.00552427,20066,Subscriber,1978,1
623,1/7/2013 8:46:00,1/7/2013 8:56:00,498,Broadway & W 32 St,40.74854862,-73.98808416,538,W 49 St & 5 Ave,40.75795248,-73.97787642,20215,Subscriber,1972,1
747,1/7/2013 8:46:00,1/7/2013 8:58:00,466,W 25 St & 6 Ave,40.74395411,-73.99144871,352,W 56 St & 6 Ave,40.76340613,-73.97722479,19152,Subscriber,1983,1
1321,1/7/2013 8:46:00,1/7/2013 9:08:00,532,S 5 Pl & S 4 St,40.710451,-73.960876,294,Washington Square E,40.73049393,-73.9957214,20299,Customer,\N,0
382,1/7/2013 8:46:00,1/7/2013 8:52:00,173,Broadway & W 49 St,40.76064679,-73.98442659,538,W 49 St & 5 Ave,40.75795248,-73.97787642,15612,Subscriber,1975,1
1454,1/7/2013 8:46:00,1/7/2013 9:10:00,290,2 Ave & E 58 St,40.76020258,-73.96478473,128,MacDougal St & Prince St,40.72710258,-74.00297088,17387,Subscriber,1969,1
1126,1/7/2013 8:46:00,1/7/2013 9:05:00,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,513,W 56 St & 10 Ave,40.768254,-73.988639,15385,Subscriber,1980,2
1506,1/7/2013 8:46:00,1/7/2013 9:11:00,459,W 20 St & 11 Ave,40.746745,-74.007756,195,Liberty St & Broadway,40.70905623,-74.01043382,17903,Subscriber,1983,1
1735,1/7/2013 8:46:00,1/7/2013 9:15:00,461,E 20 St & 2 Ave,40.73587678,-73.98205027,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,19661,Subscriber,1979,1
422,1/7/2013 8:46:00,1/7/2013 8:53:00,357,E 11 St & Broadway,40.73261787,-73.99158043,334,W 20 St & 7 Ave,40.74238787,-73.99726235,18662,Subscriber,1977,1
25951,1/7/2013 8:46:00,1/7/2013 15:59:00,174,E 25 St & 1 Ave,40.7381765,-73.97738662,477,W 41 St & 8 Ave,40.75640548,-73.9900262,19592,Subscriber,1986,2
694,1/7/2013 8:46:00,1/7/2013 8:58:00,326,E 11 St & 1 Ave,40.72953837,-73.98426726,128,MacDougal St & Prince St,40.72710258,-74.00297088,20277,Subscriber,1987,1
833,1/7/2013 8:46:00,1/7/2013 9:00:00,487,E 20 St & FDR Drive,40.73314259,-73.97573881,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,17046,Subscriber,1983,2
1984,1/7/2013 8:46:00,1/7/2013 9:19:00,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,254,W 11 St & 6 Ave,40.73532427,-73.99800419,18101,Subscriber,1957,1
1650,1/7/2013 8:46:00,1/7/2013 9:14:00,467,Dean St & 4 Ave,40.68312489,-73.97895137,417,Barclay St & Church St,40.71291224,-74.01020234,15938,Subscriber,1961,2
345,1/7/2013 8:46:00,1/7/2013 8:52:00,461,E 20 St & 2 Ave,40.73587678,-73.98205027,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17653,Subscriber,1978,1
1003,1/7/2013 8:46:00,1/7/2013 9:03:00,500,Broadway & W 51 St,40.76228826,-73.98336183,500,Broadway & W 51 St,40.76228826,-73.98336183,20555,Subscriber,1973,1
683,1/7/2013 8:46:00,1/7/2013 8:58:00,391,Clark St & Henry St,40.69760127,-73.99344559,466,W 25 St & 6 Ave,40.74395411,-73.99144871,18972,Subscriber,1975,1
694,1/7/2013 8:46:00,1/7/2013 8:58:00,290,2 Ave & E 58 St,40.76020258,-73.96478473,538,W 49 St & 5 Ave,40.75795248,-73.97787642,16745,Subscriber,1982,1
463,1/7/2013 8:46:00,1/7/2013 8:54:00,394,E 9 St & Avenue C,40.72521311,-73.97768752,392,Jay St & Tech Pl,40.695065,-73.987167,19526,Subscriber,1974,1
1863,1/7/2013 8:47:00,1/7/2013 9:18:00,363,West Thames St,40.70834698,-74.01713445,513,W 56 St & 10 Ave,40.768254,-73.988639,19318,Subscriber,1973,2
305,1/7/2013 8:47:00,1/7/2013 8:52:00,447,8 Ave & W 52 St,40.76370739,-73.9851615,352,W 56 St & 6 Ave,40.76340613,-73.97722479,15064,Subscriber,1979,1
720,1/7/2013 8:47:00,1/7/2013 8:59:00,498,Broadway & W 32 St,40.74854862,-73.98808416,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,17067,Subscriber,1965,1
906,1/7/2013 8:47:00,1/7/2013 9:02:00,355,Bayard St & Baxter St,40.71602118,-73.99974372,2004,6 Ave & Broome St,40.724399,-74.004704,16183,Subscriber,1992,1
598,1/7/2013 8:47:00,1/7/2013 8:57:00,498,Broadway & W 32 St,40.74854862,-73.98808416,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,19211,Subscriber,1980,1
163,1/7/2013 8:47:00,1/7/2013 8:49:00,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,314,Montague St & Clinton St,40.69424674,-73.99215922,20164,Subscriber,1959,2
516,1/7/2013 8:47:00,1/7/2013 8:55:00,173,Broadway & W 49 St,40.76064679,-73.98442659,519,Pershing Square N,40.75188406,-73.97770164,19475,Customer,\N,0
1342,1/7/2013 8:47:00,1/7/2013 9:09:00,405,Washington St & Gansevoort St,40.739323,-74.008119,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17488,Subscriber,1983,1
846,1/7/2013 8:47:00,1/7/2013 9:01:00,477,W 41 St & 8 Ave,40.75640548,-73.9900262,472,E 32 St & Park Ave,40.7457121,-73.98194829,19336,Subscriber,1978,2
520,1/7/2013 8:47:00,1/7/2013 8:55:00,486,Broadway & W 29 St,40.7462009,-73.98855723,497,E 17 St & Broadway,40.73704984,-73.99009296,15177,Subscriber,1954,1
895,1/7/2013 8:47:00,1/7/2013 9:02:00,317,E 6 St & Avenue B,40.72453734,-73.98185424,486,Broadway & W 29 St,40.7462009,-73.98855723,18247,Subscriber,1994,1
218,1/7/2013 8:47:00,1/7/2013 8:51:00,383,Greenwich Ave & Charles St,40.735238,-74.000271,345,W 13 St & 6 Ave,40.73649403,-73.99704374,15830,Subscriber,1980,1
406,1/7/2013 8:47:00,1/7/2013 8:54:00,150,E 2 St & Avenue C,40.7208736,-73.98085795,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,14968,Subscriber,1983,1
338,1/7/2013 8:47:00,1/7/2013 8:53:00,317,E 6 St & Avenue B,40.72453734,-73.98185424,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16020,Subscriber,1985,1
697,1/7/2013 8:47:00,1/7/2013 8:59:00,280,E 10 St & 5 Ave,40.73331967,-73.99510132,444,Broadway & W 24 St,40.7423543,-73.98915076,18545,Subscriber,1941,1
2994,1/7/2013 8:47:00,1/7/2013 9:37:00,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,17541,Customer,\N,0
977,1/7/2013 8:47:00,1/7/2013 9:03:00,317,E 6 St & Avenue B,40.72453734,-73.98185424,358,Christopher St & Greenwich St,40.73291553,-74.00711384,18867,Subscriber,1976,2
545,1/7/2013 8:47:00,1/7/2013 8:56:00,212,W 16 St & The High Line,40.74334935,-74.00681753,490,8 Ave & W 33 St,40.751551,-73.993934,18236,Subscriber,1984,1
298,1/7/2013 8:47:00,1/7/2013 8:52:00,153,E 40 St & 5 Ave,40.75206231,-73.9816324,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18054,Subscriber,1974,1
313,1/7/2013 8:47:00,1/7/2013 8:52:00,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15709,Subscriber,1963,1
859,1/7/2013 8:47:00,1/7/2013 9:02:00,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,16137,Subscriber,1964,1
1770,1/7/2013 8:47:00,1/7/2013 9:17:00,315,South St & Gouverneur Ln,40.70355377,-74.00670227,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17394,Subscriber,1958,1
977,1/7/2013 8:47:00,1/7/2013 9:04:00,150,E 2 St & Avenue C,40.7208736,-73.98085795,402,Broadway & E 22 St,40.7403432,-73.98955109,18353,Subscriber,1992,2
